City/External ID,Neighborhood Name
res_city_turkiye_data_kita.8,Yüksekören Mah
res_city_turkiye_data_kita.8,Zerdali Mah
res_city_turkiye_data_kita.8,Ağlıboğaz Mah
res_city_turkiye_data_kita.8,Arslanpaşa Mah
res_city_turkiye_data_kita.8,Bağlar Mah
res_city_turkiye_data_kita.8,Cumhuriyet Mah
res_city_turkiye_data_kita.8,Çanaklı Mah
res_city_turkiye_data_kita.8,Hacıuşağı Mah
res_city_turkiye_data_kita.8,Karacaoğlan Mah
res_city_turkiye_data_kita.8,Mahmutlu Mah
res_city_turkiye_data_kita.8,Şevkiye Mah
res_city_turkiye_data_kita.8,Taş Mah
res_city_turkiye_data_kita.8,Tavşantepe Mah
res_city_turkiye_data_kita.8,Tufanpaşa Mah
res_city_turkiye_data_kita.8,Türkeli Mah
res_city_turkiye_data_kita.8,Varsaklar Mah
res_city_turkiye_data_kita.8,Yarımoğlu Mah
res_city_turkiye_data_kita.9,Akçatekir Mah
res_city_turkiye_data_kita.9,Alpu Mah
res_city_turkiye_data_kita.9,Aşçıbekirli Mah
res_city_turkiye_data_kita.9,Belemedik Mah
res_city_turkiye_data_kita.9,Çamlıbel Mah
res_city_turkiye_data_kita.9,Dağdibi Mah
res_city_turkiye_data_kita.9,Eskikonacık Mah
res_city_turkiye_data_kita.9,Fındıklı Mah
res_city_turkiye_data_kita.9,Gökbez Mah
res_city_turkiye_data_kita.9,Hamidiye Mah
res_city_turkiye_data_kita.9,Kamışlı Mah
res_city_turkiye_data_kita.9,Karakışlakçı Mah
res_city_turkiye_data_kita.9,Ömerli Mah
res_city_turkiye_data_kita.9,Yağlıtaş Mah
res_city_turkiye_data_kita.9,Yazıcak Mah
res_city_turkiye_data_kita.9,Yenikonacık Mah
res_city_turkiye_data_kita.9,Yukarıbelemedik Mah
res_city_turkiye_data_kita.9,Cumhuriyet Mah
res_city_turkiye_data_kita.9,İstiklal Mah
res_city_turkiye_data_kita.9,Kurtuluş Mah
res_city_turkiye_data_kita.9,Zafer Mah
res_city_turkiye_data_kita.10,Aksaağaç Mah
res_city_turkiye_data_kita.10,Avcıpınarı Mah
res_city_turkiye_data_kita.10,Ayvacık Mah
res_city_turkiye_data_kita.10,Beypınarı Mah
res_city_turkiye_data_kita.10,Cumhurlu Mah
res_city_turkiye_data_kita.10,Çatak Mah
res_city_turkiye_data_kita.10,Çeralan Mah
res_city_turkiye_data_kita.10,Çorak Mah
res_city_turkiye_data_kita.10,Değirmenciuşağı Mah
res_city_turkiye_data_kita.10,Eyüplü Mah
res_city_turkiye_data_kita.10,Fatih Mah
res_city_turkiye_data_kita.10,Gökmenler Mah
res_city_turkiye_data_kita.10,Gürleşen Mah
res_city_turkiye_data_kita.10,Halilbeyli Mah
res_city_turkiye_data_kita.10,Himmetli Mah
res_city_turkiye_data_kita.10,İslam Mah
res_city_turkiye_data_kita.10,Kandilli Mah
res_city_turkiye_data_kita.10,Kapaklıkuyu Mah
res_city_turkiye_data_kita.10,Karakuyu Mah
res_city_turkiye_data_kita.10,Kızılağaç Mah
res_city_turkiye_data_kita.10,Mahmutlu Mah
res_city_turkiye_data_kita.10,Naltaş Mah
res_city_turkiye_data_kita.10,Narlıdere Mah
res_city_turkiye_data_kita.10,Topallar Mah
